index,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
318,Sr. Data Scientist- Cyber-Security LT Contract,$116K-$194K (Glassdoor est.),SUMMARYSenior Data Scientist will assist the core Cybersecurity team in the overall data strategy fo...,3.2,Numeric- LLC 3.2,Phila- PA,Chadds Ford- PA,1 - 50,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,116,194,155.0,Numeric- LLC,PA,-1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,M
319,Data Engineer,$48K-$95K (Glassdoor est.),IZEA was built to connect the world’s top brands with influential content creators and publishers to...,4.2,IZEA 4.2,Winter Park- FL,Winter Park- FL,51 - 200,2006,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),Linqia- Collective Bias,0,0,48,95,71.5,IZEA,FL,15,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
320,Data Scientist,$83K-$133K (Glassdoor est.),Trace Data is developing a ground breaking product to help companies monitor and secure their data. ...,3.9,Trace Data 3.9,Oakland- CA,Santa Ana- CA,51 - 200,2000,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),-1,0,0,83,133,108.0,Trace Data,CA,21,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,data scientist,na,M
322,Sr. Scientist - Digital & Image Analysis/Computational Pathology,$105K-$198K (Glassdoor est.),Job Description Are you looking for a patient-focused- innovation-driven company that will inspire...,3.7,Takeda Pharmaceuticals 3.7,San Diego- CA,OSAKA- Japan,10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Novartis- Baxter- Pfizer,0,0,105,198,151.5,Takeda Pharmaceuticals,CA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
323,Digital Marketing & ECommerce Data Analyst,$31K-$72K (Glassdoor est.),Digital Marketing & eCommerce Data Analyst IT BEGAN WITH A FLIP-FLOP. But not just any flip-flop. A...,3.6,Vionic Group 3.6,San Rafael- CA,San Rafael- CA,51 - 200,2006,Subsidiary or Business Segment,Department- Clothing- & Shoe Stores,Retail,$100 to $500 million (USD),-1,0,0,31,72,51.5,Vionic Group,CA,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,na,na
324,Principal Scientist - Immunologist,$98K-$182K (Glassdoor est.),Job Description OBJECTIVE: Make gene therapies and biologics Safer |The next generation of gene th...,3.7,Takeda Pharmaceuticals 3.7,Boston- MA,OSAKA- Japan,10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Novartis- Baxter- Pfizer,0,0,98,182,140.0,Takeda Pharmaceuticals,MA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
325,Senior Data Analyst,$55K-$100K (Glassdoor est.),As a precaution and in compliance with applicable state stay-at-home guidelines- Dodge Data & Analyt...,2.8,Dodge Data & Analytics 2.8,Hamilton- NJ,Hamilton- NJ,201 - 500,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,55,100,77.5,Dodge Data & Analytics,NJ,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
326,Insurance Financial Data Analyst,$45K-$82K (Glassdoor est.),DESCRIPTION Clearwater Analytics® is a global SaaS solution for automated investment data aggregati...,4.2,Clearwater Analytics 4.2,Boise- ID,Boise- ID,501 - 1000,2004,Company - Private,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),-1,0,0,45,82,63.5,Clearwater Analytics,ID,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
328,Data Scientist,$83K-$135K (Glassdoor est.),ONLY GCCITIZEN OPTEAD (more than 1-year validity) Must-Have Business Skills bull Seasoned data scien...,4.0,Tekvalley- Corp. 4.0,San Francisco- CA,Pleasanton- CA,1 - 50,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1,0,0,83,135,109.0,Tekvalley- Corp.,CA,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
330,Data Scientist,$70K-$122K (Glassdoor est.),Headquartered in Lynchburg- Va.- BWX Technologies- Inc. (NYSE:BWXT) is a leading supplier of nuclear...,3.5,BWX Technologies 3.5,Oak Ridge- TN,Lynchburg- VA,5001 - 10000,1850,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),-1,0,0,70,122,96.0,BWX Technologies,TN,171,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,data scientist,na,M
331,Principal Data Scientist with over 10 years experience,Employer Provided Salary:$200K-$250K,Position Title: Principal Data Scientist Location: San Francisco- CA Duration: Full time Job Descri...,-1.0,CA-One Tech Cloud,San Francisco- CA,Fremont- CA,51 - 200,2017,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,1,200,250,225.0,CA-One Tech Clou,CA,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,na
332,Data Engineer,$70K-$132K (Glassdoor est.),The Data Engineer will work with the data Analyst and project managers to determine logical and phys...,3.2,PennyMac 3.2,Agoura Hills- CA,Westlake Village- CA,1001 - 5000,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),Nationstar Mortgage- Caliber Funding- Quicken Loans,0,0,70,132,101.0,PennyMac,CA,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,na
333,Senior Data Scientist,$73K-$124K (Glassdoor est.),The Senior Data Scientist independently develops statistical models that will enable future growth a...,3.3,Plymouth Rock Assurance 3.3,Woodbridge- NJ,Boston- MA,1001 - 5000,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),Arbella Insurance- Safety Insurance,0,0,73,124,98.5,Plymouth Rock Assurance,NJ,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
334,Data Engineer I - Azure,$54K-$101K (Glassdoor est.),You’re not likely to find another company like Vermeer. Our people are from all walks of life in loc...,3.9,Vermeer 3.9,Pella- IA,Pella- IA,1001 - 5000,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),Caterpillar- John Deere- CNH Industrial,0,0,54,101,77.5,Vermeer,IA,73,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
335,Sr. Scientist- Quantitative Translational Sciences,$117K-$206K (Glassdoor est.),Job Description Millennium Pharmaceuticals is seeking a Sr. Scientist- Quantitative Translational ...,3.7,Takeda Pharmaceuticals 3.7,Boston- MA,OSAKA- Japan,10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Novartis- Baxter- Pfizer,0,0,117,206,161.5,Takeda Pharmaceuticals,MA,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
337,MED TECH/LAB SCIENTIST - LABORATORY,$21-$34 Per Hour(Glassdoor est.),Evening: 3P-1130P or Night Shift 11P-730A Includes holidays and every other weekend. Summary: Perf...,3.6,Beebe Healthcare 3.6,Lewes- DE,Lewes- DE,1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,43,70,56.5,Beebe Healthcare,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
339,Sr. Data Scientist II,$111K-$183K (Glassdoor est.),Data Scientist Before the dawn of everything internet- insurance was intimate and personal. You wal...,3.4,Argo Group US 3.4,New York- NY,Hamilton- Bermuda,1001 - 5000,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),-1,0,0,111,183,147.0,Argo Group US,NY,73,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,data scientist,sr,na
341,Data Scientist,$68K-$112K (Glassdoor est.),Must Have: ? 10+ years of experience in Analytics and Data Science ? Excellent understanding of mach...,3.5,L&T Infotech 3.5,San Ramon- CA,Mumbai- India,10000+,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,Infosys- Accenture- Capgemini,0,0,68,112,90.0,L&T Infotech,CA,24,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,data scientist,na,na
342,Information Security Data Analyst,$42K-$74K (Glassdoor est.),PRIMARY PURPOSE: In conjunction with the Information Security team- the Information Security Data An...,4.3,OceanFirst Financial 4.3,Red Bank- NJ,Toms River- NJ,501 - 1000,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),-1,0,0,42,74,58.0,OceanFirst Financial,NJ,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
344,Excel / VBA / SQL Data Analyst,$44K-$78K (Glassdoor est.),Excel / VBA / SQL Data Analyst Location: Headquarters Address: Springfield- MO Job Type: Full-Time ...,4.1,Associated Electric Cooperative 4.1,Springfield- MO,Springfield- MO,501 - 1000,1961,Company - Private,Energy,Oil- Gas- Energy & Utilities,$1 to $2 billion (USD),-1,0,0,44,78,61.0,Associated Electric Cooperative,MO,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
346,Machine Learning Research Scientist,$81K-$159K (Glassdoor est.),Machine Learning researchers at the SEI help our government and industry clients solve their problem...,2.6,Software Engineering Institute 2.6,Pittsburgh- PA,Pittsburgh- PA,501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,159,120.0,Software Engineering Institute,PA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,P
347,Data Scientist,$95K-$161K (Glassdoor est.),Overview At Sotheby’s we use data science to unravel the secrets of art and luxury commerce space....,3.6,Sotheby's 3.6,New York- NY,New York- NY,1001 - 5000,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),-1,0,0,95,161,128.0,Sotheby's,NY,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
348,Data Scientist,$75K-$124K (Glassdoor est.),As the Enterprise Data and Analytics Center of Excellence- we empower First Tech business leaders to...,3.5,First Tech Federal Credit Union 3.5,Hillsboro- OR,San Jose- CA,1001 - 5000,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1,0,0,75,124,99.5,First Tech Federal Credit Union,OR,69,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,data scientist,na,na
349,Data Scientist,$72K-$120K (Glassdoor est.),Preferred Qualifications Masters degree or doctorate in statistics or another applied science field ...,3.6,Amrock 3.6,Detroit- MI,Detroit- MI,1001 - 5000,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),-1,0,0,72,120,96.0,Amrock,MI,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
350,Data Scientist,$76K-$126K (Glassdoor est.),Roles and responsibilities include the following: Improve business/scientific decisions across both ...,2.3,Vanda Pharmaceuticals 2.3,Washington- DC,Washington- DC,201 - 500,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,76,126,101.0,Vanda Pharmaceuticals,DC,18,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
351,Senior Data Scientist,$114K-$182K (Glassdoor est.),Data Scientist's at Zest AI use the power of machine learning to build models and optimize software ...,3.9,Zest AI 3.9,Burbank- CA,Burbank- CA,51 - 200,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,0,0,114,182,148.0,Zest AI,CA,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
352,Data Scientist- Senior,$108K-$176K (Glassdoor est.),Are you passionate about solving challenging problems? Do you thrive being a critical part of an eli...,4.0,Novetta 4.0,Fort Belvoir- VA,Mc Lean- VA,501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Leidos- CACI International- Booz Allen Hamilton,0,0,108,176,142.0,Novetta,VA,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data scientist,sr,na
353,Senior Data Scientist,$130K-$208K (Glassdoor est.),CK-12’s mission is to provide free access to open-source content and technology tools that empower s...,4.1,CK-12 Foundation 4.1,Palo Alto- CA,Palo Alto- CA,1 - 50,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,-1,0,0,130,208,169.0,CK-12 Foundation,CA,14,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,sr,M
354,VP- Data Science,$83K-$166K (Glassdoor est.),Oversee a team of Data Scientists with overall responsibilities to analyze vast amounts of raw data ...,3.2,PennyMac 3.2,Phoenix- AZ,Westlake Village- CA,1001 - 5000,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),Nationstar Mortgage- Caliber Funding- Quicken Loans,0,0,83,166,124.5,PennyMac,AZ,13,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na
355,Radar Data Analyst,$42K-$76K (Glassdoor est.),Decisive Analytics Corporation has an opening in Huntsville- Alabama- for a Radar Data Analyst to pr...,4.7,DECISIVE ANALYTICS Corporation 4.7,Huntsville- AL,Arlington- VA,51 - 200,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),Torch Technologies- American Systems,0,0,42,76,59.0,DECISIVE ANALYTICS Corporation,AL,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
356,CONSULTANT– DATA ANALYTICS GROUP,$37K-$68K (Glassdoor est.),CONSULTANT– DATA ANALYTICS GROUP Opinion Dynamics advances knowledge to address emerging energy an...,4.2,Opinion Dynamics 4.2,San Diego- CA,Waltham- MA,51 - 200,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,37,68,52.5,Opinion Dynamics,CA,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na
357,Data Engineer,$52K-$99K (Glassdoor est.),Now Hiring a Data Engineer As a Data Engineer- you will use cutting edge cloud and data technologie...,4.6,Applied Information Sciences 4.6,Houston- TX,Reston- VA,501 - 1000,1982,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,52,99,75.5,Applied Information Sciences,TX,39,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,data engineer,na,na
358,Senior Data Scientist,$105K-$173K (Glassdoor est.),About Swiss Re The Swiss Re Group is one of the world’s leading providers of reinsurance- insurance...,3.7,Swiss Re 3.7,Armonk- NY,Zurich- Switzerland,10000+,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),Munich Re- Hannover RE- SCOR,0,0,105,173,139.0,Swiss Re,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
362,Data Engineer- Data Engineering and Artifical Intelligence,$71K-$134K (Glassdoor est.),Job Description Are you looking for a patient-focused- innovation-driven company that will inspire...,3.7,Takeda Pharmaceuticals 3.7,Cambridge- MA,OSAKA- Japan,10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Novartis- Baxter- Pfizer,0,0,71,134,102.5,Takeda Pharmaceuticals,MA,240,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,data engineer,na,na
364,Staff Scientist,$39K-$82K (Glassdoor est.),Position Description A staff scientist serves as a technical resource for the organization- providi...,4.4,WK Dickson 4.4,Columbia- SC,Charlotte- NC,201 - 500,1929,Company - Private,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),McKim and Creed- CDM Smith- Kimley-Horn,0,0,39,82,60.5,WK Dickson,SC,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
366,PL Actuarial-Lead Data Scientist,$114K-$179K (Glassdoor est.),Monday- October 21- 2019 Our PL Data Science and Actuarial department is seeking a Lead Data Scient...,3.7,The Hanover Insurance Group 3.7,Worcester- MA,Worcester- MA,5001 - 10000,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,114,179,146.5,The Hanover Insurance Group,MA,169,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
367,Associate Scientist/Scientist- Process Analytical Technology - Small Molecule Analytical Chemistry,$88K-$162K (Glassdoor est.),The Position We are seeking a talented and innovative process analytical technology scientist to j...,3.9,Genentech 3.9,South San Francisco- CA,South San Francisco- CA,10000+,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,88,162,125.0,Genentech,CA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
368,Sr. Data Analyst,$60K-$102K (Glassdoor est.),Who We Are At MassMutual- we help millions of people find financial freedom- offer financial protec...,3.6,MassMutual 3.6,Springfield- MA,Springfield- MA,5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,60,102,81.0,MassMutual,MA,170,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
369,Senior Data & Machine Learning Scientist,$100K-$166K (Glassdoor est.),Passionate about precision medicine and advancing the healthcare industry? Recent advancements in u...,3.0,Tempus Labs 3.0,Chicago- IL,Chicago- IL,501 - 1000,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,100,166,133.0,Tempus Labs,IL,6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,machine learning engineer,sr,P
370,Program/Data Analyst,$55K-$99K (Glassdoor est.),Type of Requisition: Regular Clearance Level Must Currently Possess: None Clearance Level Must B...,3.4,General Dynamics Information Technology 3.4,Washington- DC,Fairfax- VA,10000+,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),SAIC- Leidos- Northrop Grumman,0,0,55,99,77.0,General Dynamics Information Technology,DC,25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,M
371,Data Engineer,$67K-$117K (Glassdoor est.),Secure our Nation- Ignite your Future This position will report to the Group CTO and be part of the...,4.1,ManTech 4.1,Herndon- VA,Herndon- VA,5001 - 10000,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,67,117,92.0,ManTech,VA,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
372,Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab,$92K-$150K (Glassdoor est.),"21-Jan-2020 Job ID 279463BR {""QuestionName"":""Job Description""-""AnswerValue"":""Two companies and one ...",3.8,Novartis 3.8,Cambridge- MA,Basel- Switzerland,10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,92,150,121.0,Novartis,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
375,Principal Data Engineer- Data Platform & Insights,$116K-$209K (Glassdoor est.),Location: San Francisco- CA- United States Job ID: 20WD39526 Position Overview Autodesk is seeking ...,4.0,Autodesk 4.0,San Francisco- CA,San Rafael- CA,5001 - 10000,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,116,209,162.5,Autodesk,CA,39,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
376,RESEARCH SCIENTIST - BIOLOGICAL SAFETY,$38K-$82K (Glassdoor est.),Join the Applied Physics Division as a Research Scientist. Perform daily microbiological technical t...,3.9,Southwest Research Institute 3.9,San Antonio- TX,San Antonio- TX,1001 - 5000,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),Los Alamos National Laboratory- Battelle- SRI International,0,0,38,82,60.0,Southwest Research Institute,TX,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
377,Data Operations Lead,Employer Provided Salary:$85K-$90K,Data Operations Lead Location: Flexible though San Francisco- CA preferred. Travel (e.g. 1-3 times p...,-1.0,Muso,San Francisco- CA,San Francisco- CA,201 - 500,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1,0,1,85,90,87.5,Mus,CA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,sr,M
379,Big Data Engineer,$62K-$119K (Glassdoor est.),At SpringML- we are all about empowering the doers in companies to make smarter decisions with their...,4.4,SpringML 4.4,Indianapolis- IN,Pleasanton- CA,1 - 50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,62,119,90.5,SpringML,IN,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
